,Customer Id,International,Express Shipment,Installation Included,Remote Location,Cost,Artist Reputation_median,Price Of Sculpture_median,Base Shipping Price_median,Height_median_sqaure,Width_median_log,Weight_median_Boxcox,Material_Brass,Material_Bronze,Material_Clay,Material_Marble,Material_Stone,Material_Wood,Transport_Roadways,Transport_Waterways,Scheduled_day,Scheduled_month,Delivery_day,Delivery_month
527,fffe310030003100,0,0,0,0,528.19,0.81,3.65,13.14,5.744562646538029,2.4849066497880004,5.856542153338088,0,0,0,0,0,0,1,0,10,2,6,2
528,fffe3800360031003400,1,0,0,0,1567.14,0.54,56.14,93.29,5.0990195135927845,2.4849066497880004,6.854339447238882,0,1,0,0,0,0,0,1,21,10,18,10
529,fffe3400320039003300,0,1,0,0,1384.96,0.35,99.99,44.9,6.324555320336759,2.1972245773362196,7.130448115542731,0,1,0,0,0,0,1,0,11,1,10,1
530,fffe3400330036003200,1,0,0,0,788.8,0.37,70.44,33.78,3.4641016151377544,1.791759469228055,7.340458288885539,0,0,0,0,1,0,0,0,7,12,6,12
531,fffe3400360033003900,1,1,1,0,737.66,0.52,12.68,44.02,3.872983346207417,2.0794415416798357,6.380410201501093,1,0,0,0,0,0,0,0,17,8,16,8
532,fffe3400390039003600,1,0,0,0,357.17,0.55,5.59,23.25,4.123105625617661,2.0794415416798357,4.640546602680988,0,0,0,0,0,0,0,0,15,9,11,9
533,fffe3400360034003500,1,0,0,0,929.52,0.38,235.36,37.23,5.385164807134504,2.9444389791664403,7.464017185812774,1,0,0,0,0,0,0,1,19,11,19,11
534,fffe3900330036003600,1,1,1,1,246.73,0.12,3.74,20.05,3.872983346207417,1.9459101490553132,5.83290551284408,0,1,0,0,0,0,0,0,12,7,11,7
535,fffe3100320032003800,0,0,0,0,359.93,0.45,21.27,42.87,4.47213595499958,1.9459101490553132,7.230156357940354,1,0,0,0,0,0,1,0,8,4,9,4
536,fffe3200350037003300,0,1,0,0,4069.45,0.22,1068.01,44.88,4.242640687119285,2.0794415416798357,8.378514485028969,0,0,0,0,1,0,0,0,6,1,10,1
537,fffe3700350032003300,1,1,0,0,1110.42,0.13,62.17,91.54,6.708203932499369,3.1780538303479458,7.694661390296247,0,1,0,0,0,0,0,0,26,9,26,9
538,fffe3800310031003100,1,0,1,0,247.89,0.6,5.5,14.53,2.8284271247461903,1.3862943611198906,3.5215571939234427,0,0,0,0,0,1,1,0,20,9,19,9
539,fffe3400370034003300,1,0,1,0,1041.98,0.32,12.97,86.36,5.830951894845301,3.044522437723423,6.646170216254177,0,0,1,0,0,0,0,1,5,3,3,3
540,fffe3900310036003700,0,0,0,0,1120.9,0.71,40.39,51.8,4.123105625617661,1.9459101490553132,6.442627281054388,1,0,0,0,0,0,1,0,13,11,13,11
541,fffe3400300037003400,0,0,1,0,1688.23,0.36,128.23,94.97,6.48074069840786,2.833213344056216,7.583020952975398,1,0,0,0,0,0,0,0,25,3,24,3
542,fffe3100310031003100,1,1,0,0,252965.99,0.8,29508.07,78.65,6.4031242374328485,2.8903717578961645,9.324792543181902,0,0,0,0,1,0,0,0,19,7,23,7
543,fffe3700370035003000,0,0,0,0,131.56,0.12,4.97,22.53,3.0,1.3862943611198906,3.779709775543059,0,0,0,0,0,0,0,0,20,1,23,1
544,fffe3200340030003400,1,0,0,0,198.3,0.36,5.27,16.54,3.605551275463989,1.9459101490553132,5.910785052397223,1,0,0,0,0,0,0,0,27,12,27,12
545,fffe3300330039003800,0,0,0,1,985.38,0.93,5.2,20.05,5.5677643628300215,2.772588722239781,4.836509326814922,0,0,0,0,0,1,0,0,3,7,3,7
546,fffe3700360033003600,1,1,1,0,125.19,0.04,4.77,13.5,4.47213595499958,2.772588722239781,5.088211384544502,0,0,0,0,0,1,0,0,3,6,7,6
547,fffe3300320037003500,0,1,0,1,528.23,0.82,6.28,10.94,3.0,1.6094379124341003,5.319291749401225,0,1,0,0,0,0,0,0,2,8,29,7
548,fffe3900300031003000,1,1,1,0,647.4,0.27,25.65,77.68,2.8284271247461903,1.6094379124341003,6.7843145441014645,0,0,0,0,1,0,0,0,11,8,15,8
549,fffe3500340039003300,0,0,1,0,153.33,0.58,5.19,11.15,1.7320508075688772,1.0986122886681098,6.065097419355268,0,0,0,0,0,1,0,0,17,2,17,2
550,fffe3700330037003700,1,0,1,0,140.47,0.18,5.12,12.52,3.7416573867739413,2.0794415416798357,5.29465370535326,0,0,1,0,0,0,0,1,19,2,23,2
551,fffe3600390034003200,1,1,0,0,1413.81,0.15,393.73,81.24,4.58257569495584,1.9459101490553132,7.882151308925278,0,0,0,1,0,0,0,0,23,4,20,4
552,fffe3200370039003900,0,0,1,0,13442.9,0.51,3547.58,40.25,5.830951894845301,2.0794415416798357,8.592402732260483,1,0,0,0,0,0,1,0,20,3,20,3
553,fffe3500300030003400,0,0,0,0,499.71,0.45,27.19,69.67,4.795831523312719,2.0794415416798357,6.576241025182921,0,1,0,0,0,0,0,0,16,6,16,6
554,fffe3900330036003000,0,0,0,0,164.67,0.06,6.58,23.56,3.4641016151377544,1.9459101490553132,5.983419727317964,1,0,0,0,0,0,1,0,23,1,25,1
555,fffe3500310036003900,1,0,0,0,197.08,0.34,4.42,20.31,4.47213595499958,1.3862943611198906,4.340220434714984,1,0,0,0,0,0,0,1,28,5,25,5
556,fffe3600390030003900,0,0,0,1,276.08,0.77,4.36,11.49,3.872983346207417,1.9459101490553132,3.657685312195517,0,0,0,0,0,1,0,0,14,11,14,11
557,fffe3800390037003100,0,1,1,0,157.32,0.14,3.4,14.3,5.916079783099616,2.70805020110221,5.256361641460298,0,0,0,0,0,1,0,0,27,4,26,4
558,fffe3800380036003100,0,0,1,0,143.5,0.26,4.24,10.86,5.196152422706632,2.772588722239781,4.769555523908564,0,0,0,0,0,1,1,0,14,8,14,8
559,fffe3200370036003800,1,0,1,0,643.53,0.87,5.95,24.54,3.3166247903554,1.791759469228055,6.065097419355268,0,0,0,0,0,0,0,0,10,12,6,12
560,fffe3300390039003500,0,1,0,0,280.96,0.74,3.04,11.79,4.242640687119285,1.791759469228055,4.05661721092935,0,0,0,0,0,1,0,0,25,12,22,12
561,fffe3100340032003000,0,0,1,0,446.39,0.67,5.77,14.67,4.47213595499958,2.4849066497880004,5.4474758378666115,1,0,0,0,0,0,0,0,5,8,1,8
562,fffe3600380035003100,0,0,0,0,194.05,0.54,5.11,19.4,2.23606797749979,1.0986122886681098,3.383126340244256,0,0,0,0,0,0,1,0,22,11,21,11
563,fffe3100310036003900,0,0,0,0,439.47,0.45,4.35,16.15,5.196152422706632,1.9459101490553132,5.871474872187598,0,0,1,0,0,0,0,0,18,12,15,12
564,fffe3700300032003400,1,1,0,1,25055.9,0.54,3658.05,98.75,5.0990195135927845,2.8903717578961645,8.877685176848908,0,0,0,1,0,0,0,0,13,4,11,4
565,fffe3900380030003000,1,0,0,0,122.32,0.25,3.17,13.15,6.324555320336759,2.772588722239781,5.248384334420325,0,0,0,0,0,1,0,1,8,3,12,3
566,fffe3400340035003600,1,1,0,0,634.82,0.16,5.56,83.61,5.5677643628300215,2.5649493574615367,6.375140937369855,0,0,1,0,0,0,0,0,20,4,17,4
567,fffe3700340036003300,0,0,0,0,170.34,0.64,5.03,12.89,2.0,1.0986122886681098,3.0336552751468804,0,0,0,0,0,0,1,0,27,8,27,8
568,fffe3700350039003500,0,0,0,0,216.47,0.69,4.63,21.12,2.449489742783178,1.6094379124341003,2.603087390787522,0,0,0,0,0,1,0,1,31,5,3,6
569,fffe360035003100,0,0,0,0,177.23,0.21,6.06,21.43,2.449489742783178,1.6094379124341003,4.971165933646347,1,0,0,0,0,0,0,0,3,11,4,11
570,fffe3700390033003600,0,0,1,1,252.2,0.3,5.99,23.3,4.358898943540674,1.9459101490553132,5.29908012111682,0,0,1,0,0,0,0,0,16,7,17,7
571,fffe3700360037003200,1,1,0,0,2976.44,0.62,318.45,57.84,4.795831523312719,2.0794415416798357,7.590688702754923,0,0,0,1,0,0,0,0,14,2,12,2
572,fffe3400360039003100,1,0,1,1,450.25,0.79,20.7,17.53,4.47213595499958,2.0794415416798357,6.065097419355268,0,0,0,0,1,0,0,1,9,8,9,8
573,fffe340030003300,0,0,0,0,174.79,0.37,6.37,11.0,3.7416573867739413,2.0794415416798357,5.54362196045372,0,0,1,0,0,0,1,0,10,4,9,4
574,fffe3100380036003700,0,1,1,0,639.32,0.53,8.21,39.25,4.47213595499958,2.0794415416798357,6.381837556296178,1,0,0,0,0,0,0,0,24,10,28,10
575,fffe3800370033003800,0,0,0,0,258.36,0.65,3.22,19.2,3.7416573867739413,2.0794415416798357,4.067824165407088,0,0,0,0,0,1,0,0,6,7,7,7
576,fffe3500320038003600,0,0,1,0,5650.59,0.49,1566.65,61.68,5.5677643628300215,2.3978952727983707,8.791819292746885,0,0,0,0,1,0,1,0,10,2,10,2
577,fffe3600330032003100,1,1,0,0,173.05,0.23,5.52,20.91,4.123105625617661,2.0794415416798357,4.675450853696343,1,0,0,0,0,0,0,0,16,2,18,2
578,fffe3300320039003100,0,0,0,0,480.07,0.16,72.98,54.57,4.47213595499958,2.0794415416798357,7.182046509004818,0,0,0,1,0,0,1,0,28,8,30,8
579,fffe3600310038003300,0,1,0,1,6825.73,0.12,906.29,33.26,5.0,2.8903717578961645,8.73949746655364,0,0,0,1,0,0,0,0,21,11,21,11
580,fffe3400370033003500,0,0,0,0,781.41,0.32,102.06,68.35,6.0,1.9459101490553132,7.170873489624611,1,0,0,0,0,0,1,0,21,2,19,2
581,fffe3700330039003700,1,0,0,0,190.7,0.45,3.02,22.39,1.7320508075688772,0.6931471805599453,2.3369563510332294,0,0,1,0,0,0,1,0,13,11,14,11
582,fffe3800390035003400,0,0,1,0,460.73,0.57,8.02,18.83,4.47213595499958,1.9459101490553132,5.593912747840541,0,1,0,0,0,0,0,0,30,12,1,1
583,fffe3300360038003500,0,0,0,0,993.2,0.45,11.05,60.18,4.47213595499958,2.3978952727983707,6.065097419355268,0,1,0,0,0,0,0,0,18,2,14,2
584,fffe3600350034003300,1,0,1,0,256.23,0.47,6.82,14.99,2.23606797749979,1.0986122886681098,5.063289485242985,0,0,0,1,0,0,0,1,15,4,15,4
585,fffe3400340031003100,0,1,1,0,179.43,0.45,6.26,16.84,2.23606797749979,1.3862943611198906,3.2484676286181045,0,0,0,0,0,1,0,0,23,7,19,7
586,fffe3500320039003300,0,0,1,0,1066.88,0.84,7.04,18.95,5.916079783099616,2.3978952727983707,5.767035409640654,1,0,0,0,0,0,0,0,5,6,7,6
587,fffe3500380037003100,1,0,0,0,164.1,0.14,6.83,15.86,4.47213595499958,2.0794415416798357,5.943993251734422,0,1,0,0,0,0,0,0,15,4,17,4
588,fffe3800340032003600,0,0,0,1,143.46,0.21,3.85,15.8,5.196152422706632,2.0794415416798357,5.183822627703406,0,0,0,0,0,0,0,0,27,11,28,11
589,fffe370038003800,0,0,0,1,987.73,0.7,153.25,26.38,3.7416573867739413,1.9459101490553132,7.629169150243376,0,0,0,0,1,0,1,0,22,4,22,4
590,fffe3100350035003200,0,1,0,0,635.1,0.9,6.57,22.06,2.449489742783178,1.6094379124341003,4.820039765455084,1,0,0,0,0,0,1,0,2,9,31,8
591,fffe330032003400,0,1,1,0,3397.99,0.45,31.13,29.36,7.0710678118654755,2.6390573296152584,6.41017701303969,1,0,0,0,0,0,0,0,25,3,21,3
592,fffe3400390034003100,1,0,0,1,14524.63,0.26,4480.78,82.99,5.291502622129181,2.772588722239781,8.837136785812794,0,0,0,0,1,0,1,0,7,5,10,5
593,fffe3700350036003800,1,0,1,0,248.14,0.28,5.06,23.29,4.69041575982343,2.0794415416798357,5.211897721118189,0,0,0,0,0,0,0,0,13,9,12,9
594,fffe3400350033003800,1,0,0,0,86.39,0.06,3.64,10.88,5.291502622129181,2.5649493574615367,5.0112210893176545,0,0,0,0,0,1,0,1,20,8,24,8
595,fffe3400340038003200,0,0,0,1,221.41,0.48,5.18,12.88,3.872983346207417,2.0794415416798357,6.065097419355268,1,0,0,0,0,0,0,0,2,8,31,7
596,fffe3900360036003200,0,0,0,0,1104.57,0.62,26.03,97.38,3.4641016151377544,1.791759469228055,7.043146263614496,0,0,0,0,1,0,1,0,7,12,10,12
597,fffe380035003300,1,0,1,0,573.09,0.64,6.78,20.9,5.385164807134504,2.302585092994046,5.622585168254571,0,0,0,0,0,0,0,0,10,8,10,8
598,fffe3100360035003800,0,0,0,1,3036.53,0.48,85.01,73.44,4.47213595499958,3.295836866004329,8.030902943528652,0,1,0,0,0,0,1,0,22,6,25,6
599,fffe3900360036003500,0,0,0,0,192.74,0.51,4.39,11.62,5.385164807134504,2.1972245773362196,5.311437226320239,0,0,0,0,0,0,1,0,21,9,21,9
600,fffe3600370039003600,0,0,0,0,608.56,0.18,27.93,69.76,5.477225575051661,2.70805020110221,7.51623420190987,1,0,0,0,0,0,0,1,17,1,13,1
601,fffe3400360037003900,0,0,0,0,260.83,0.67,3.98,24.2,2.23606797749979,1.0986122886681098,4.808236111334018,1,0,0,0,0,0,1,0,8,4,10,4
602,fffe3300350034003400,0,0,0,1,159.46,0.66,4.19,11.64,2.0,1.3862943611198906,3.4131061600240975,0,0,0,0,0,0,1,0,5,2,5,2
603,fffe3600300038003600,0,0,0,0,251.34,0.36,5.35,23.86,4.47213595499958,2.0794415416798357,6.065097419355268,0,0,1,0,0,0,0,0,29,12,29,12
604,fffe3100340039003000,0,0,0,0,327.76,0.87,5.5,17.95,4.47213595499958,1.0986122886681098,5.364255689047906,0,0,0,1,0,0,1,0,22,7,24,7
605,fffe3400330030003900,1,0,1,0,285.13,0.45,15.37,25.14,5.196152422706632,2.1972245773362196,6.065097419355268,1,0,0,0,0,0,0,0,30,7,27,7
606,fffe3600360037003000,0,0,0,0,264.88,0.11,7.46,36.62,4.47213595499958,2.302585092994046,6.48359018842407,1,0,0,0,0,0,1,0,1,8,30,7
607,fffe3100350035003300,1,0,0,0,204.07,0.15,4.96,12.89,2.8284271247461903,2.0794415416798357,6.182703053335629,1,0,0,0,0,0,0,0,22,2,23,2
608,fffe3700310032003300,0,0,1,0,277.15,0.78,3.08,19.34,3.0,1.6094379124341003,4.254725800762068,0,0,0,0,0,0,1,0,5,1,7,1
609,fffe3700350037003000,0,0,0,0,282.23,0.61,6.29,16.68,5.0,1.791759469228055,5.1829227918617224,0,0,0,0,0,0,0,1,6,9,10,9
610,fffe3500340035003100,1,1,0,0,126.93,0.45,4.46,15.37,3.605551275463989,2.0794415416798357,4.179810618542409,0,0,0,0,0,1,0,0,17,4,17,4
611,fffe3900300039003600,1,1,1,0,288.08,0.22,4.59,16.76,4.795831523312719,2.772588722239781,6.046225303608082,0,0,0,0,0,0,0,0,15,4,14,4
612,fffe3800330033003800,1,0,1,0,364.59,0.81,11.46,11.16,3.1622776601683795,1.3862943611198906,6.153426987376269,0,0,0,1,0,0,0,0,15,10,12,10
613,fffe3600320037003200,1,1,0,1,8971.32,0.46,580.5,41.85,5.744562646538029,2.0794415416798357,6.065097419355268,0,0,0,0,1,0,0,0,13,5,9,5
614,fffe3800350030003900,0,0,0,0,641.4,0.19,73.61,77.72,6.4031242374328485,2.5649493574615367,7.064427666152579,1,0,0,0,0,0,1,0,1,5,3,5
615,fffe3700390035003500,0,1,0,0,130.28,0.01,6.05,17.5,5.385164807134504,1.9459101490553132,5.414939063746321,0,0,0,0,0,0,1,0,20,6,19,6
616,fffe3600320037003400,0,0,1,0,140.74,0.07,5.7,12.83,4.47213595499958,2.1972245773362196,5.740615164932483,0,0,1,0,0,0,0,0,9,7,11,7
617,fffe3200390030003400,0,1,0,0,184.03,0.0,6.35,11.89,2.449489742783178,1.3862943611198906,6.2331712750038655,0,0,0,0,1,0,0,0,4,1,6,1
618,fffe3100310030003900,0,1,0,0,270.08,0.45,5.31,13.81,3.605551275463989,1.791759469228055,5.693352856938794,0,1,0,0,0,0,1,0,8,9,4,9
619,fffe3200380034003800,1,1,0,0,411.56,0.02,8.37,70.41,6.164414002968976,2.1972245773362196,7.000599320572969,0,1,0,0,0,0,0,0,21,5,21,5
620,fffe310031003700,0,0,0,0,478.06,0.97,28.48,18.0,3.0,1.3862943611198906,6.2977334522189095,1,0,0,0,0,0,1,0,6,7,3,7
621,fffe3700390037003200,1,0,1,1,342.42,0.34,6.41,23.82,6.164414002968976,2.9444389791664403,5.485116545775783,0,0,0,0,0,1,0,1,20,3,22,3
622,fffe3900300035003500,0,0,1,0,1254.86,0.29,328.07,36.32,3.872983346207417,2.0794415416798357,7.871644894081774,0,0,0,0,1,0,1,0,28,11,28,11
623,fffe3800330036003100,0,0,0,1,157.74,0.38,4.03,16.52,3.7416573867739413,1.791759469228055,4.136310955480224,0,0,0,0,0,1,1,0,8,6,10,6
624,fffe3600320037003000,0,0,0,0,759.0,0.45,7.64,69.06,5.0,1.9459101490553132,6.7731490181553715,1,0,0,0,0,0,0,0,12,1,9,1
625,fffe3300310033003600,0,0,0,0,593.71,0.32,40.01,70.44,4.898979485566356,2.0794415416798357,6.591909130355759,1,0,0,0,0,0,0,0,15,2,16,2
626,fffe3800300036003000,1,0,1,1,634.08,0.97,5.41,14.42,3.3166247903554,2.0794415416798357,4.6450201199803685,0,0,0,0,0,0,0,1,28,2,24,2
627,fffe3200310031003700,0,0,0,0,155.87,0.14,9.32,11.85,4.0,1.9459101490553132,6.203635158563051,0,1,0,0,0,0,0,0,13,5,12,5
628,fffe310034003000,1,0,1,0,357.66,0.34,6.64,23.11,4.47213595499958,1.9459101490553132,5.835123535037823,0,0,1,0,0,0,0,0,27,5,25,5
629,fffe340032003400,0,0,1,0,1531.79,0.85,32.14,19.71,6.557438524302,2.6390573296152584,6.176437189501873,0,0,1,0,0,0,0,0,9,3,5,3
630,fffe3800380032003000,1,1,1,0,3867.84,0.78,61.1,98.71,5.0990195135927845,1.9459101490553132,6.730143933828945,1,0,0,0,0,0,0,0,7,12,11,12
631,fffe3300380037003000,1,0,0,0,196.92,0.24,4.73,10.7,3.872983346207417,2.0794415416798357,6.248806043883813,1,0,0,0,0,0,0,0,24,8,22,8
632,fffe3900340039003600,1,1,0,0,4763.85,0.75,1250.31,70.21,3.872983346207417,1.9459101490553132,7.889535840641536,0,0,0,0,1,0,0,0,5,5,9,5
633,fffe3700360031003800,0,0,0,1,188.21,0.16,6.35,22.01,5.656854249492381,1.9459101490553132,5.48458885085134,0,0,0,0,0,0,1,0,21,12,18,12
634,fffe370035003200,0,0,1,0,1544.17,0.45,418.77,42.87,4.0,1.9459101490553132,7.814113300621313,0,0,0,0,1,0,0,0,7,8,7,8
635,fffe3100310030003200,0,0,0,0,2592.92,0.96,41.01,80.33,4.47213595499958,2.0794415416798357,6.065097419355268,1,0,0,0,0,0,0,0,9,9,7,9
636,fffe3600360033003400,0,0,0,0,189.76,0.3,6.39,18.72,3.1622776601683795,1.6094379124341003,5.087149711747116,0,1,0,0,0,0,1,0,26,4,25,4
637,fffe3700310030003100,1,0,1,0,671.17,0.27,17.21,74.7,5.744562646538029,2.70805020110221,7.396901898867922,0,1,0,0,0,0,0,1,12,5,13,5
638,fffe3400380030003600,1,0,0,0,764.79,0.86,7.68,17.86,3.4641016151377544,2.0794415416798357,5.859192623062866,0,1,0,0,0,0,0,1,30,11,30,11
639,fffe3100300032003400,0,0,0,0,459.06,0.84,15.67,20.65,4.0,2.0794415416798357,6.065097419355268,1,0,0,0,0,0,0,0,31,3,1,4
640,fffe3200360036003200,1,0,1,1,1660.0,0.87,107.75,51.03,4.0,1.791759469228055,7.190914132313383,0,0,0,1,0,0,0,0,14,6,14,6
641,fffe3100310030003000,0,1,0,0,278.06,0.6,6.67,19.7,3.605551275463989,1.9459101490553132,3.8372708706455327,0,0,0,0,0,1,0,0,9,8,12,8
642,fffe3900340036003900,0,1,1,1,1086.37,0.05,242.81,75.99,4.58257569495584,2.1972245773362196,8.214166871424109,0,0,0,0,1,0,1,0,26,5,29,5
643,fffe3700330030003900,0,0,0,0,918.06,0.37,116.03,94.37,4.242640687119285,1.9459101490553132,7.733111048290272,0,0,0,1,0,0,1,0,5,7,7,7
644,fffe3400390039003900,0,0,1,0,264.43,0.5,5.79,24.92,3.3166247903554,1.791759469228055,3.932544250259257,0,0,0,0,0,1,0,1,28,6,28,6
645,fffe3500350037003300,1,1,1,0,635.7,0.44,26.81,43.5,3.605551275463989,2.0794415416798357,6.439257602785707,1,0,0,0,0,0,0,0,12,12,13,12
646,fffe3700300037003300,0,1,1,0,123.58,0.01,3.25,12.15,1.7320508075688772,1.0986122886681098,3.0582721442212137,0,0,1,0,0,0,1,0,11,4,11,4
647,fffe3300330035003400,1,1,0,0,1046.32,0.79,5.1,20.97,6.6332495807108,2.4849066497880004,5.235384177011102,0,0,0,0,0,1,0,0,16,2,12,2
648,fffe3100320034003200,0,0,1,0,255.49,0.52,3.45,23.51,3.605551275463989,1.791759469228055,6.065097419355268,0,0,0,0,0,0,0,0,12,1,13,1
649,fffe3900310039003000,0,0,0,0,281.18,0.67,5.34,13.54,3.7416573867739413,1.791759469228055,5.313590196061415,0,0,1,0,0,0,1,0,17,4,15,4
650,fffe3800340030003400,0,1,0,0,561.98,0.94,6.17,23.53,2.23606797749979,1.6094379124341003,3.558206375549363,0,0,0,0,0,1,1,0,13,2,12,2
651,fffe3600360039003000,0,0,0,0,243.11,0.64,5.74,15.91,2.23606797749979,1.6094379124341003,4.688042221733678,1,0,0,0,0,0,1,0,28,11,26,11
652,fffe3400300039003100,0,0,1,0,224.14,0.29,4.98,15.04,4.47213595499958,2.1972245773362196,5.604629830145844,1,0,0,0,0,0,0,0,13,2,13,2
653,fffe330037003500,0,1,1,0,87760.07,0.74,848.75,52.62,5.0,2.8903717578961645,8.633418686029717,0,0,0,1,0,0,1,0,18,12,18,12
654,fffe3200330032003900,0,1,0,0,317.49,0.61,12.78,10.23,3.7416573867739413,1.9459101490553132,6.077421173210314,1,0,0,0,0,0,0,0,22,12,20,12
655,fffe3100300030003200,1,0,0,0,230.95,0.45,10.85,12.57,4.898979485566356,1.791759469228055,6.065097419355268,0,1,0,0,0,0,0,0,23,4,23,4
656,fffe3500330038003600,0,1,0,1,175.28,0.33,3.45,21.91,4.47213595499958,1.0986122886681098,3.441849328483553,0,0,1,0,0,0,0,0,24,4,28,4
657,fffe3400320031003600,0,0,0,0,163.24,0.14,3.54,23.39,3.4641016151377544,2.0794415416798357,6.065097419355268,1,0,0,0,0,0,1,0,5,2,2,2
658,fffe3100370030003300,0,0,1,0,194.91,0.61,4.47,12.27,4.47213595499958,1.6094379124341003,4.336574032698533,0,0,1,0,0,0,1,0,3,1,3,1
659,fffe3500390033003000,0,0,0,0,244.35,0.64,5.12,18.14,2.23606797749979,1.6094379124341003,4.834882581012346,1,0,0,0,0,0,1,0,30,6,4,7
660,fffe3200300039003600,0,1,1,0,238.78,0.59,4.63,20.71,2.0,1.0986122886681098,3.558206375549363,1,0,0,0,0,0,1,0,11,11,11,11
661,fffe3100390031003300,0,1,0,0,783.05,0.3,155.98,71.83,4.358898943540674,2.0794415416798357,7.316486544933176,0,0,0,1,0,0,1,0,16,7,12,7
662,fffe3100350037003000,0,1,1,0,1271.89,0.65,22.05,68.33,4.69041575982343,1.791759469228055,6.616133142753718,1,0,0,0,0,0,0,0,15,12,13,12
663,fffe350038003900,0,0,1,0,783.99,0.38,24.49,68.84,5.0990195135927845,2.9444389791664403,6.065097419355268,0,0,1,0,0,0,1,0,6,8,6,8
664,fffe3700360035003700,0,1,0,0,3619.57,0.59,409.78,55.05,5.0990195135927845,1.791759469228055,7.882429518586025,0,0,0,1,0,0,0,0,24,7,28,7
665,fffe350033003500,0,0,0,0,300.8,0.55,6.13,24.38,2.8284271247461903,1.3862943611198906,5.539335233134842,1,0,0,0,0,0,1,0,16,7,19,7
666,fffe3600310034003900,1,0,0,0,11358.47,0.45,909.81,28.01,5.196152422706632,1.9459101490553132,8.145216056229895,1,0,0,0,0,0,0,0,6,3,4,3
667,fffe3100380038003500,0,0,0,1,2122.79,0.24,529.95,48.53,4.358898943540674,1.791759469228055,7.982383223308076,0,0,0,0,1,0,0,0,16,12,18,12
668,fffe370033003200,0,0,0,0,363.89,0.45,5.02,14.62,4.123105625617661,2.0794415416798357,4.246353360096241,0,0,0,0,0,1,0,0,3,5,2,5
669,fffe3300300031003600,1,0,0,0,234.16,0.35,3.87,19.54,5.0,2.1972245773362196,5.74325080174779,0,0,1,0,0,0,0,1,7,6,5,6
670,fffe3300340035003600,0,0,0,0,88578.53,0.39,34431.89,79.22,6.082762530298219,3.332204510175204,9.217660685170799,0,0,0,1,0,0,0,0,9,11,12,11
671,fffe3500320037003600,0,0,0,0,101.29,0.23,4.06,12.0,3.3166247903554,1.791759469228055,6.065097419355268,1,0,0,0,0,0,1,0,8,2,11,2
672,fffe3400330038003900,0,0,1,0,3316.82,0.13,1819.83,38.9,7.0,3.295836866004329,8.338232158937567,1,0,0,0,0,0,1,0,31,7,28,7
673,fffe3100390032003900,1,0,0,0,1833.53,0.64,222.56,71.42,4.47213595499958,2.0794415416798357,7.4623772232141,1,0,0,0,0,0,0,0,4,4,4,4
674,fffe3900380034003500,0,1,1,0,243.96,0.17,8.35,13.32,3.605551275463989,1.791759469228055,6.02006842362527,1,0,0,0,0,0,0,0,21,8,21,8
675,fffe340031003700,1,0,0,0,3806.62,0.93,1123.45,61.58,4.358898943540674,1.791759469228055,7.82589316311712,0,0,0,0,1,0,0,1,22,8,20,8
676,fffe3700380039003400,0,0,1,0,113.19,0.11,3.54,11.5,3.1622776601683795,1.3862943611198906,4.653870262792353,0,0,1,0,0,0,0,0,12,10,16,10
677,fffe3600390033003500,0,1,0,0,197.57,0.36,4.34,18.43,1.7320508075688772,1.0986122886681098,4.189091368755736,0,0,0,1,0,0,1,0,1,1,2,1
678,fffe3200320037003900,1,0,0,0,147.74,0.17,11.56,13.42,3.872983346207417,1.9459101490553132,6.1810018489703396,1,0,0,0,0,0,0,0,20,4,23,4
679,fffe3100310033003800,0,1,0,0,13075.3,0.45,1989.44,38.99,5.0990195135927845,2.0794415416798357,8.756209521303338,1,0,0,0,0,0,0,0,13,6,16,6
680,fffe3600380035003900,1,0,0,0,161.12,0.17,6.05,17.11,3.0,1.3862943611198906,4.224930130405121,0,0,1,0,0,0,0,1,30,6,1,7
681,fffe3500360031003000,0,0,0,1,2071.78,0.72,50.58,73.55,5.0,2.302585092994046,6.557467035861937,0,1,0,0,0,0,1,0,20,6,18,6
682,fffe3200390032003900,0,1,1,1,244.42,0.21,6.44,19.25,5.656854249492381,2.0794415416798357,5.537898877899038,1,0,0,0,0,0,0,0,6,5,7,5
683,fffe3500390036003400,1,0,1,1,949.26,0.38,22.39,90.61,4.242640687119285,1.9459101490553132,6.065097419355268,1,0,0,0,0,0,0,1,4,6,2,6
684,fffe3500310039003100,0,1,1,0,213.72,0.53,4.41,14.96,2.6457513110645907,1.6094379124341003,4.776775532581763,1,0,0,0,0,0,1,0,22,2,26,2
685,fffe3600380034003800,0,1,0,0,258.04,0.8,5.07,19.25,1.7320508075688772,0.6931471805599453,2.7640409737191804,0,0,1,0,0,0,0,0,27,2,28,2
686,fffe3800350032003700,0,0,0,1,882.03,0.14,102.17,44.45,7.810249675906654,3.784189633918261,7.549897632051187,0,0,1,0,0,0,1,0,10,11,6,11
687,fffe3300340034003300,0,0,0,0,2555.03,0.19,680.16,34.9,4.898979485566356,2.4849066497880004,8.211364014361573,0,0,0,0,1,0,0,0,7,11,6,11
688,fffe3800350034003600,1,0,1,1,9472.49,0.99,414.43,67.71,4.242640687119285,2.0794415416798357,7.679296717956382,0,0,0,1,0,0,0,0,5,1,7,1
689,fffe3200330032003000,0,1,1,0,125.68,0.45,6.66,11.58,3.872983346207417,1.791759469228055,4.385803806168942,0,0,0,0,0,1,1,0,7,6,9,6
